,30k,35k,40k,45k,50k,52k,55k,57k,60k,62k,65k,67k,70k,72k,75k,105k,110k,115k,120k,125k,130k,132k,135k,137k,140k,142k,145k,147k,150k,180k,185k,190k,195k,200k,202k,205k,207k,210k,212k,215k,217k,220k,222k,225k,255k,260k,262k,265k,270k,272k,275k,280k,282k,285k,287k,290k,292k,295k,297k,300k,340k,345k,350k,355k,357k,360k,365k,370k,372k,375k,380k,382k,385k,410k,412k,415k,420k,422k,425k,430k,432k,435k,440k,442k,445k,447k,450k,455k,482k,485k,490k,492k,495k,500k,502k,505k,510k,512k,515k,517k,520k,525k,527k,530k,545k,552k,557k,560k,565k,567k,570k,575k,580k,585k,587k,590k,595k,600k,602k,605k,627k,630k,632k,635k,640k,642k,645k,650k,652k,655k,660k,662k,665k,667k,670k,675k,677k,AVG
"Human Sexuality Stderr (Base: 0.038, +-0.7%)",1.9294382875251097,-5.56616645635462,3.7038264078355843,-5.56616645635462,1.929438287525164,-1.0256681389212063,-3.205360549537163,-3.205360549537163,-2.09365473680826,-3.205360549537163,-6.81874745635276,5.331000498657971,3.7038264078355843,-3.205360549537163,-3.205360549537163,1.929438287525164,5.331000498657954,-5.56616645635462,2.8354955575541676,0.9846391326647096,-3.205360549537163,0.9846391326647096,-3.205360549537163,5.331000498657954,-3.205360549537163,3.7038264078355843,0.9846391326647096,0.9846391326647096,-3.205360549537163,3.7038264078355843,3.7038264078355843,1.9294382875251277,-5.56616645635462,0.9846391326647278,-3.205360549537163,-6.818747456352778,0.9846391326647096,3.7038264078355843,-3.205360549537163,2.8354955575541863,-3.205360549537163,-3.205360549537163,-3.205360549537163,0.0,-3.205360549537163,6.091523013911166,-1.822481846983639e-14,3.7038264078355843,3.7038264078355843,0.9846391326647096,0.9846391326647096,-5.56616645635462,-2.0936547368082055,1.9294382875251461,-3.205360549537163,-1.0256681389212245,-3.205360549537163,0.9846391326647096,4.53537097454937,-3.205360549537163,-2.093654736808242,-2.0936547368082237,2.8354955575541863,-3.205360549537163,-3.205360549537163,-3.205360549537163,-5.56616645635462,2.8354955575541676,0.0,0.9846391326647096,-4.3623101596639735,4.53537097454937,3.703826407835603,-3.205360549537163,-3.205360549537163,0.0,-4.362310159663956,-4.3623101596639735,-3.205360549537163,0.9846391326647096,-4.362310159663956,-4.362310159663937,-3.205360549537163,-3.205360549537163,-3.205360549537163,-2.0936547368082237,-1.822481846983639e-14,-3.205360549537163,3.7038264078355843,4.535370974549389,-5.56616645635462,-3.205360549537163,-3.205360549537163,0.9846391326647096,-2.0936547368081873,-2.0936547368082237,0.9846391326647096,-2.093654736808242,-3.205360549537163,2.8354955575541676,0.9846391326647096,-6.818747456352741,0.9846391326647096,5.331000498657954,-2.0936547368082237,-1.822481846983639e-14,0.9846391326646914,-1.0256681389212245,1.929438287525164,-8.122045943771447,-4.362310159663901,2.8354955575541863,-3.205360549537163,-2.0936547368082055,0.9846391326647096,0.9846391326647096,-3.205360549537163,7.510192811851815,-2.0936547368082055,2.8354955575541863,-3.205360549537163,0.9846391326647096,-3.205360549537163,0.9846391326647096,-3.205360549537163,-2.093654736808242,0.9846391326647096,0.9846391326647096,-3.205360549537163,0.9846391326647096,5.331000498657954,-2.0936547368082237,1.9294382875251097,-3.205360549537163,-3.205360549537163,0.9846391326647096,5.331000498657935,-0.6992767881262247
"Jurisprudence Stderr (Base: 0.042, +-1.0%)",1.1319858967901217,-3.7534787270582037,-5.131670194948639,-13.114401982508387,0.0,3.229114110312868,4.197614450345599,4.197614450345599,4.197614450345599,3.229114110312868,2.2077715803869404,-5.131670194948639,-6.577954574797642,5.981804368216242,-3.7534787270582037,1.1319858967901382,-2.4404943490530706,5.114733234010181,-9.688040659057858,4.197614450345599,4.197614450345599,-6.551517020660992e-14,-3.7534787270582037,-11.359473957208152,4.197614450345599,-3.7534787270581877,0.0,0.0,-13.114401982508387,-6.577954574797642,-6.577954574797642,-2.440494349053038,2.2077715803869404,4.197614450345599,-3.7534787270582037,-3.7534787270582037,-3.7534787270581877,-6.577954574797642,2.2077715803870226,-6.577954574797642,4.197614450345599,-3.7534787270582037,4.197614450345599,2.2077715803870226,4.197614450345599,-6.577954574797642,-2.4404943490530546,-6.577954574797642,-6.577954574797642,0.0,0.0,-3.7534787270582037,-3.7534787270582037,2.2077715803869897,-3.7534787270582037,-3.7534787270581877,-1.637879255165248e-14,0.0,-1.1901176139610563,-3.7534787270582037,-5.131670194948605,4.197614450345599,-6.577954574797642,4.197614450345599,4.197614450345599,4.197614450345599,-5.131670194948605,-8.095546509276533,1.1319858967901382,0.0,-1.1901176139610563,0.0,2.2077715803869897,4.197614450345599,-3.7534787270582037,-5.131670194948605,3.229114110312868,-3.7534787270582037,5.114733234010181,-8.095546509276533,-6.551517020660992e-14,4.197614450345599,-1.637879255165248e-14,4.197614450345599,4.197614450345599,3.229114110312868,2.207771580387006,4.197614450345599,-6.577954574797642,-6.5779545747976895,4.197614450345599,4.197614450345599,-3.7534787270582037,0.0,0.0,2.2077715803869404,0.0,4.197614450345599,-8.095546509276533,-5.131670194948605,0.0,-3.7534787270582037,0.0,-3.7534787270582037,-2.4404943490530218,-1.1901176139610563,-1.1901176139610563,-5.131670194948605,1.1319858967901382,5.114733234010181,1.1319858967901217,-6.577954574797642,-3.7534787270582037,2.207771580387006,4.197614450345599,0.0,-3.7534787270582037,-1.1901176139610563,-5.131670194948605,-8.095546509276517,6.800046816468976,0.0,4.197614450345599,0.0,-3.7534787270582037,6.800046816468976,0.0,0.0,-3.7534787270582037,0.0,-2.4404943490530218,-3.7534787270582037,-1.1901176139610563,4.197614450345599,-3.7534787270582037,-1.637879255165248e-14,-5.131670194948639,-0.9919187521052342
"Conceptual Physics Stderr (Base: 0.029, +-1.3%)",2.979908252408293,-11.01773010025931,-7.335162074945144,-2.8190842098126874,0.5262205098096433,0.0,6.700343280033115,6.700343280033115,6.700343280033115,6.700343280033115,2.979908252408293,2.03322114609874,-7.335162074945144,-2.8190842098125417,-8.039382184856443,0.5262205098096433,-6.64634531706506,1.0403766631136715,-4.038588875011984,6.32884133003033,6.700343280033115,-2.229488481673862,-8.039382184856443,-8.039382184856395,6.700343280033115,6.700343280033103,0.5262205098096433,0.5262205098096433,-4.66901351022312,-7.335162074945144,-7.335162074945144,2.0332211460987764,3.436341249884864,2.979908252408293,-8.039382184856443,-4.038588875011972,1.5426517218806401,-7.335162074945144,-0.5384763525941815,-8.039382184856395,6.700343280033115,-8.039382184856443,6.700343280033115,-1.0894087128326124,6.700343280033115,-7.335162074945131,-7.335162074945131,-7.335162074945144,-7.335162074945144,0.0,0.5262205098096433,-8.039382184856443,-16.018163062669153,-5.313584705200131,-8.039382184856443,0.5262205098095827,-4.669013510223133,0.0,-1.2105883796050894e-14,-8.039382184856443,-5.97259338950759,6.700343280033115,-4.038588875011972,6.700343280033115,6.700343280033115,5.947144545508912,-9.495478564736011,-8.7593623079091,-0.5384763525941694,0.5262205098096433,-11.804728703701414,-0.5384763525941937,0.5262205098096191,6.700343280033115,-8.039382184856443,-5.313584705200142,3.8816999037900084,-8.039382184856443,5.555142330240446,-2.8190842098125297,7.4131828958057495,5.152719430444979,6.328841330030281,6.700343280033115,6.700343280033115,6.32884133003033,1.0403766631136835,6.700343280033115,-8.039382184856395,-6.646345317065023,6.32884133003033,6.700343280033115,-8.039382184856443,0.5262205098096433,0.5262205098096433,6.3288413300303175,0.5262205098096433,3.8816999037899964,-7.335162074945156,-5.313584705200142,0.5262205098096433,-11.01773010025931,0.5262205098096433,-2.4211767592101788e-14,-3.422033768907043,-8.7593623079091,-1.0894087128326124,-9.495478564736011,0.0,7.4131828958058215,-2.8190842098125177,-8.039382184856395,-8.039382184856443,-1.0894087128326124,2.03322114609874,0.5262205098096433,-8.039382184856443,4.739755733573863,-8.7593623079091,-4.038588875011984,6.700343280033115,0.5262205098096433,6.700343280033115,0.5262205098096433,-8.039382184856443,-0.5384763525942421,0.0,0.5262205098096433,-7.335162074945131,0.5262205098096433,-3.422033768907043,-8.039382184856443,-4.669013510223133,7.061756523126729,-8.039382184856443,-5.972593389507529,-1.0894087128326124,-1.3028864303188161
"Human Sexuality (Base: 0.252, +-1.4%)",6.060606060606071,-15.151515151515147,12.121212121212142,-15.151515151515147,6.060606060606071,-3.0303030303030245,-9.090909090909085,-9.090909090909085,-6.060606060606049,-9.090909090909085,-18.18181818181817,18.18181818181819,12.121212121212142,-9.090909090909085,-9.090909090909085,6.060606060606071,18.18181818181819,-15.151515151515147,9.090909090909106,3.0303030303030356,-9.090909090909085,3.0303030303030356,-9.090909090909085,18.18181818181819,-9.090909090909085,12.121212121212142,3.0303030303030356,3.0303030303030356,-9.090909090909085,12.121212121212142,12.121212121212142,6.060606060606071,-15.151515151515147,3.0303030303030356,-9.090909090909085,-18.18181818181817,3.0303030303030356,12.121212121212142,-9.090909090909085,9.090909090909106,-9.090909090909085,-9.090909090909085,-9.090909090909085,0.0,-9.090909090909085,21.212121212121225,0.0,12.121212121212142,12.121212121212142,3.0303030303030356,3.0303030303030356,-15.151515151515147,-6.060606060606049,6.060606060606071,-9.090909090909085,-3.0303030303030245,-9.090909090909085,3.0303030303030356,15.151515151515158,-9.090909090909085,-6.060606060606049,-6.060606060606049,9.090909090909106,-9.090909090909085,-9.090909090909085,-9.090909090909085,-15.151515151515147,9.090909090909106,0.0,3.0303030303030356,-12.121212121212109,15.151515151515158,12.121212121212142,-9.090909090909085,-9.090909090909085,0.0,-12.121212121212109,-12.121212121212109,-9.090909090909085,3.0303030303030356,-12.121212121212109,-12.121212121212109,-9.090909090909085,-9.090909090909085,-9.090909090909085,-6.060606060606049,0.0,-9.090909090909085,12.121212121212142,15.151515151515158,-15.151515151515147,-9.090909090909085,-9.090909090909085,3.0303030303030356,-6.060606060606049,-6.060606060606049,3.0303030303030356,-6.060606060606049,-9.090909090909085,9.090909090909106,3.0303030303030356,-18.18181818181817,3.0303030303030356,18.18181818181819,-6.060606060606049,0.0,3.0303030303030356,-3.0303030303030245,6.060606060606071,-21.212121212121204,-12.121212121212109,9.090909090909106,-9.090909090909085,-6.060606060606049,3.0303030303030356,3.0303030303030356,-9.090909090909085,27.272727272727277,-6.060606060606049,9.090909090909106,-9.090909090909085,3.0303030303030356,-9.090909090909085,3.0303030303030356,-9.090909090909085,-6.060606060606049,3.0303030303030356,3.0303030303030356,-9.090909090909085,3.0303030303030356,18.18181818181819,-6.060606060606049,6.060606060606071,-9.090909090909085,-9.090909090909085,3.0303030303030356,18.18181818181819,-1.4156160141561516
"College Biology Stderr (Base: 0.037, +-1.5%)",3.2803711232606148,4.023624106816364,0.8676679415594644,4.023624106816383,0.8676679415594644,0.8676679415594644,-4.853843436185513,-4.853843436185513,-10.67314122329231,-5.935160722080131,0.0,-1.835486117413411,0.8676679415594644,-7.056226205607256,-0.9007478167538238,-0.9007478167538238,2.507092269988407,-4.853843436185513,-4.853843436185513,-3.8109338407002644,-4.853843436185513,-10.67314122329231,-0.9007478167538238,0.8676679415594644,-4.853843436185513,4.023624106816383,0.0,0.0,-1.835486117413411,0.8676679415594644,0.8676679415594644,-0.9007478167538238,-3.8109338407002644,-2.805195573129057,0.0,-0.9007478167538238,-2.805195573129057,0.8676679415594644,1.7031026625276464,1.7031026625276846,-4.853843436185513,0.0,-4.853843436185513,-1.835486117413411,-4.853843436185513,-1.835486117413411,-3.810933840700284,0.8676679415594644,0.8676679415594644,0.0,0.0,0.0,-5.935160722080187,1.7031026625276846,0.0,-3.8109338407002644,-1.835486117413411,0.0,-2.805195573129057,0.0,-7.056226205607217,-4.853843436185513,-3.8109338407002644,-4.853843436185513,-4.853843436185513,-3.8109338407002644,0.0,1.7031026625276846,0.0,0.0,-2.805195573129057,0.0,-0.9007478167538238,-4.853843436185513,0.0,0.0,1.7031026625276655,0.8676679415594644,-4.853843436185513,0.0,-3.8109338407002644,-1.835486117413411,-5.935160722080092,-4.853843436185513,-4.853843436185513,-4.853843436185513,1.7031026625276464,-4.853843436185513,1.7031026625276846,-1.8354861174133728,-4.853843436185513,-4.853843436185513,0.0,0.0,0.0,-3.8109338407002644,0.0,-0.9007478167538238,-0.9007478167538238,0.8676679415594644,0.0,-0.9007478167538238,0.0,-0.9007478167538238,2.5070922699883877,0.8676679415594644,-2.805195573129057,0.0,0.0,-3.8109338407002644,-0.9007478167538238,0.0,0.0,0.8676679415594644,-0.9007478167538238,0.0,0.0,0.0,1.7031026625276655,-0.9007478167538238,-3.8109338407002644,0.0,-4.853843436185513,0.0,0.0,-5.935160722080149,0.0,0.0,0.8676679415594644,0.0,-0.9007478167538238,-0.9007478167538238,-2.805195573129057,-4.853843436185513,0.0,-2.805195573129057,-0.9007478167538238,-1.4889397098084827
"Conceptual Physics (Base: 0.260, +-1.8%)",9.836065573770506,-27.86885245901639,-19.67213114754098,-8.1967213114754,1.6393442622950845,0.0,24.590163934426247,24.590163934426247,24.590163934426247,24.590163934426247,9.836065573770506,6.557377049180338,-19.67213114754098,-8.1967213114754,-21.311475409836063,1.6393442622950845,-18.032786885245898,3.278688524590169,-11.47540983606557,22.95081967213116,24.590163934426247,-6.557377049180327,-21.311475409836063,-21.311475409836063,24.590163934426247,24.590163934426247,1.6393442622950845,1.6393442622950845,-13.114754098360654,-19.67213114754098,-19.67213114754098,6.557377049180338,11.47540983606557,9.836065573770506,-21.311475409836063,-11.47540983606557,4.918032786885253,-19.67213114754098,-1.6393442622950845,-21.311475409836063,24.590163934426247,-21.311475409836063,24.590163934426247,-3.278688524590169,24.590163934426247,-19.67213114754098,-19.67213114754098,-19.67213114754098,-19.67213114754098,0.0,1.6393442622950845,-21.311475409836063,-37.70491803278688,-14.754098360655737,-21.311475409836063,1.6393442622950845,-13.114754098360654,0.0,0.0,-21.311475409836063,-16.39344262295081,24.590163934426247,-11.47540983606557,24.590163934426247,24.590163934426247,21.311475409836074,-24.590163934426222,-22.95081967213114,-1.6393442622950845,1.6393442622950845,-29.508196721311474,-1.6393442622950845,1.6393442622950845,24.590163934426247,-21.311475409836063,-14.754098360655737,13.114754098360654,-21.311475409836063,19.67213114754099,-8.1967213114754,27.86885245901639,18.03278688524591,22.95081967213116,24.590163934426247,24.590163934426247,22.95081967213116,3.278688524590169,24.590163934426247,-21.311475409836063,-18.032786885245898,22.95081967213116,24.590163934426247,-21.311475409836063,1.6393442622950845,1.6393442622950845,22.95081967213116,1.6393442622950845,13.114754098360654,-19.67213114754098,-14.754098360655737,1.6393442622950845,-27.86885245901639,1.6393442622950845,0.0,-9.836065573770485,-22.95081967213114,-3.278688524590169,-24.590163934426222,0.0,27.86885245901639,-8.1967213114754,-21.311475409836063,-21.311475409836063,-3.278688524590169,6.557377049180338,1.6393442622950845,-21.311475409836063,16.393442622950825,-22.95081967213114,-11.47540983606557,24.590163934426247,1.6393442622950845,24.590163934426247,1.6393442622950845,-21.311475409836063,-1.6393442622950845,0.0,1.6393442622950845,-19.67213114754098,1.6393442622950845,-9.836065573770485,-21.311475409836063,-13.114754098360654,26.22950819672131,-21.311475409836063,-16.39344262295081,-3.278688524590169,-1.8068684934785157
"Jurisprudence (Base: 0.259, +-1.9%)",3.571428571428587,-10.71428571428571,-14.285714285714285,-32.14285714285714,0.0,10.714285714285719,14.285714285714285,14.285714285714285,14.285714285714285,10.714285714285719,7.142857142857154,-14.285714285714285,-17.85714285714285,21.428571428571438,-10.71428571428571,3.571428571428587,-7.142857142857142,17.857142857142875,-24.999999999999993,14.285714285714285,14.285714285714285,0.0,-10.71428571428571,-28.57142857142857,14.285714285714285,-10.71428571428571,0.0,0.0,-32.14285714285714,-17.85714285714285,-17.85714285714285,-7.142857142857142,7.142857142857154,14.285714285714285,-10.71428571428571,-10.71428571428571,-10.71428571428571,-17.85714285714285,7.142857142857154,-17.85714285714285,14.285714285714285,-10.71428571428571,14.285714285714285,7.142857142857154,14.285714285714285,-17.85714285714285,-7.142857142857142,-17.85714285714285,-17.85714285714285,0.0,0.0,-10.71428571428571,-10.71428571428571,7.142857142857154,-10.71428571428571,-10.71428571428571,0.0,0.0,-3.5714285714285663,-10.71428571428571,-14.285714285714285,14.285714285714285,-17.85714285714285,14.285714285714285,14.285714285714285,14.285714285714285,-14.285714285714285,-21.428571428571427,3.571428571428587,0.0,-3.5714285714285663,0.0,7.142857142857154,14.285714285714285,-10.71428571428571,-14.285714285714285,10.714285714285719,-10.71428571428571,17.857142857142875,-21.428571428571427,0.0,14.285714285714285,0.0,14.285714285714285,14.285714285714285,10.714285714285719,7.142857142857154,14.285714285714285,-17.85714285714285,-17.85714285714285,14.285714285714285,14.285714285714285,-10.71428571428571,0.0,0.0,7.142857142857154,0.0,14.285714285714285,-21.428571428571427,-14.285714285714285,0.0,-10.71428571428571,0.0,-10.71428571428571,-7.142857142857142,-3.5714285714285663,-3.5714285714285663,-14.285714285714285,3.571428571428587,17.857142857142875,3.571428571428587,-17.85714285714285,-10.71428571428571,7.142857142857154,14.285714285714285,0.0,-10.71428571428571,-3.5714285714285663,-14.285714285714285,-21.428571428571427,25.000000000000007,0.0,14.285714285714285,0.0,-10.71428571428571,25.000000000000007,0.0,0.0,-10.71428571428571,0.0,-7.142857142857142,-10.71428571428571,-3.5714285714285663,14.285714285714285,-10.71428571428571,0.0,-14.285714285714285,-1.850886339937431
"High School World History Stderr (Base: 0.029, +-2.7%)",-9.227130845183295,-0.9797548753602112,-9.919535075568431,-0.4841775060133024,-2.00580499833171,0.9348077740947375,-1.4869041514416996,-1.4869041514416996,-3.6349368157505237,-1.4869041514416996,-1.4869041514416996,-13.619802839201425,-9.919535075568431,-5.973291396360138e-14,-0.9797548753602112,-0.4841775060133024,0.47294245009237307,-1.4869041514416996,-3.6349368157505237,-1.4869041514416996,-1.4869041514416996,-4.783459292362913,-0.9797548753602112,-9.919535075568431,-1.4869041514416996,-7.23874104567869,-0.4841775060133024,-0.4841775060133024,-5.377125534609678,-9.919535075568431,-9.919535075568431,-1.4869041514416996,-6.604501493253142,-2.005804998331686,-0.9797548753602112,-3.0796206753006783,-1.4869041514416996,-9.919535075568431,-2.005804998331662,-8.54974860927106,-1.4869041514416996,-0.9797548753602112,-1.4869041514416996,-0.4841775060133024,-1.4869041514416996,-7.88705695999121,-4.783459292362769,-9.919535075568431,-9.919535075568431,-0.4841775060133024,-0.4841775060133024,-0.9797548753602112,1.3857473585012505,0.9348077740947733,-1.4869041514417236,-4.202808142411764,-2.0058049983317217,-0.4841775060133024,-0.4841775060133024,-0.9797548753602112,-0.9797548753602112,-1.4869041514416996,-5.9840534212880545,-1.4869041514416996,-1.4869041514416996,-1.4869041514416996,-0.9797548753602112,-9.919535075568431,-0.4841775060133024,-0.4841775060133024,-1.4869041514417236,-0.4841775060133024,0.9348077740948211,-1.4869041514416996,-0.9797548753602112,-4.202808142411752,-1.4869041514416996,-0.9797548753602112,-1.4869041514416996,-3.6349368157505237,-5.377125534609703,-1.4869041514416996,0.4729424500923492,-1.4869041514416996,-1.4869041514416996,-2.5366451140885258,-0.4841775060133024,-1.4869041514416996,-9.919535075568431,4.97465406669444,-0.4841775060133024,-1.4869041514416996,-0.9797548753602112,-0.4841775060133024,-0.4841775060133024,-1.4869041514416996,-0.4841775060133024,-2.00580499833171,0.4729424500923492,-0.9797548753602112,-0.4841775060133024,-0.9797548753602112,-0.4841775060133024,-0.4841775060133024,-7.23874104567869,-0.4841775060133024,-0.4841775060133024,-1.4869041514416996,-1.194658279272028e-14,-1.4869041514416996,-7.23874104567869,-9.919535075568431,-0.9797548753602112,-2.00580499833171,0.47294245009233726,-0.4841775060133024,-0.9797548753602112,-10.627310443064365,-2.389316558544056e-14,-9.919535075568431,-2.5366451140885133,-0.4841775060133024,-1.4869041514416996,-0.4841775060133024,-0.9797548753602112,-0.4841775060133024,-0.4841775060133024,-0.4841775060133024,-0.9797548753602112,-2.389316558544056e-14,-9.919535075568431,-0.9797548753602112,-11.350825116567599,-1.4869041514416996,-0.9797548753602112,0.9348077740948091,-11.35082511656755,-2.6600902879056094
"Computer Security Stderr (Base: 0.045, +-3.4%)",-3.5604062736925033,1.5376680144936462e-14,-14.43465320920744,-1.1223700006632409,0.0,-1.1223700006632715,-4.881026878865684,-4.881026878865684,-6.273151006650042,-3.5604062736925033,-1.1223700006632868,-6.273151006649995,-14.43465320920744,-2.3083893384350147,1.0608413323066088,0.0,-12.627644123392395,-2.30838933843503,-1.5376680144936462e-14,-1.1223700006632715,-4.881026878865684,-7.740015380963884,3.0054321267526736,-16.339926270006504,-4.881026878865684,-3.5604062736925033,0.0,0.0,-3.5604062736925033,-14.43465320920744,-14.43465320920744,1.0608413323066088,-4.881026878865699,-4.8810268788656686,2.0620726159657683,-12.627644123392395,1.0608413323065935,-14.43465320920744,1.0608413323066088,-14.434653209207472,-4.881026878865684,2.0620726159657683,-4.881026878865684,1.0608413323065935,-4.881026878865684,-7.740015380963854,1.0608413323066088,-14.43465320920744,-14.43465320920744,2.0620726159657683,0.0,2.0620726159657683,2.0620726159657683,0.0,2.0620726159657683,-7.740015380963869,-4.881026878865699,0.0,1.0608413323065935,2.0620726159657683,3.0054321267526736,-2.308389338435061,-14.434653209207472,-4.881026878865684,-4.881026878865684,-6.273151006650042,2.0620726159657683,-9.285245595511407,0.0,0.0,-2.308389338434999,3.0054321267526736,-2.308389338434999,-4.881026878865684,2.0620726159657683,-6.273151006650042,-6.273151006650073,2.0620726159657683,-2.308389338435061,-4.8810268788656686,-9.285245595511407,-4.881026878865684,-1.1223700006632715,-4.881026878865684,-4.881026878865684,-4.881026878865684,-1.5376680144936462e-14,-4.881026878865684,-14.43465320920744,-1.1223700006632409,-4.881026878865684,-4.881026878865684,2.0620726159657683,0.0,-1.1223700006632715,-6.273151006650042,0.0,-6.273151006650057,1.0608413323066088,-3.5604062736925033,0.0,1.0608413323066088,0.0,2.0620726159657683,-12.627644123392365,2.0620726159657683,-2.3083893384350147,0.0,2.0620726159657683,-6.273151006650042,1.5376680144936462e-14,-14.43465320920744,3.0054321267526736,-1.1223700006632715,2.0620726159657683,0.0,2.0620726159657683,-4.881026878865699,3.892496329863917,-14.43465320920741,-3.5604062736925033,0.0,-4.881026878865684,0.0,2.0620726159657683,-6.273151006650057,-1.1223700006632715,0.0,3.0054321267526736,0.0,-9.285245595511407,2.0620726159657683,-9.285245595511407,-4.881026878865684,2.0620726159657683,-10.912919362525217,-14.43465320920741,-3.4067604872949118
"Virology Stderr (Base: 0.035, +-3.7%)",0.6327202990118507,-8.525400464976265,-12.440156093252076,-6.744517496366323,0.0,-0.6547449206740519,2.9512651182640037,3.479601332860971,2.9512651182640037,3.479601332860971,3.9880613153267173,-13.498164787773886,-12.440156093252076,1.243828903858954,-9.458588568655818,-0.6547449206740519,-5.07232184394208,0.0,-5.072321843942061,3.4796013328609905,3.479601332860971,-3.5031630081236576,-10.42145285045934,-12.440156093252076,3.479601332860971,3.4796013328609905,0.0,0.0,-1.3319529173291247,-12.440156093252076,-12.440156093252076,3.479601332860971,-3.5031630081236576,-6.744517496366323,-10.42145285045934,1.9784172846813112e-14,-14.590206493940624,-12.440156093252076,0.6327202990118507,-9.458588568655758,3.479601332860971,-10.42145285045934,3.479601332860971,3.4796013328609905,3.479601332860971,-10.42145285045934,-10.42145285045934,-12.440156093252076,-12.440156093252076,-0.654744920674032,0.0,-10.42145285045934,-7.6209891925580875,-8.525400464976265,-10.42145285045934,-4.275187312846072,-6.744517496366323,1.8337148934679253,-0.654744920674032,-10.42145285045934,-9.458588568655818,3.479601332860971,-16.881796249296734,3.479601332860971,3.479601332860971,2.4027450239974537,-10.42145285045934,-14.590206493940624,0.0,0.0,-14.590206493940624,0.6327202990118507,-8.525400464976265,3.479601332860971,-10.42145285045934,-9.45858856865578,2.402745023997414,-10.42145285045934,3.479601332860971,-8.525400464976265,0.0,3.479601332860971,4.9464968877534705,3.479601332860971,3.479601332860971,2.9512651182640037,-3.5031630081236576,3.479601332860971,-12.440156093252076,-8.525400464976265,3.479601332860971,3.479601332860971,-10.42145285045934,0.0,-0.654744920674032,1.833714893467945,0.0,0.0,-6.744517496366323,-10.42145285045934,0.0,-9.458588568655859,0.0,-5.07232184394208,-3.5031630081236576,-9.458588568655838,-4.275187312846072,-6.744517496366323,-1.3319529173291247,1.833714893467945,-2.032089820209438,-12.440156093252076,-10.42145285045934,3.4796013328610695,4.9464968877534705,0.0,-10.42145285045934,-3.5031630081236576,-9.458588568655818,-6.744517496366323,3.479601332860971,0.0,3.479601332860971,0.0,-10.42145285045934,3.479601332860971,0.0,0.0,-10.42145285045934,0.0,-11.414960989902493,-10.42145285045934,-13.498164787773916,3.479601332860971,-10.42145285045934,-4.275187312846072,-10.42145285045936,-3.738794835923795
"College Computer Science Stderr (Base: 0.044, +-3.8%)",-4.058446412507416,2.3629350798934308,7.1992723468027044,3.448843404183105,-4.058446412507447,-2.633427295352013,-18.594722979286278,-18.594722979286278,-20.893765999156127,-18.594722979286278,-18.594722979286278,2.3629350798934308,7.1992723468027044,-28.667275473611703,1.574002111420417e-14,-1.2816012826268945,7.996303933059107,-14.363093039975777,-3.148004222840834e-14,-18.594722979286278,-18.594722979286278,4.473733133074714,1.574002111420417e-14,7.996303933059107,-18.594722979286278,-3.148004222840834e-14,0.0,0.0,5.439383616671514,7.1992723468027044,7.1992723468027044,-12.412799613655316,-4.0584464125074,-7.1417148410485725,1.574002111420417e-14,-1.2816012826268945,-4.058446412507431,7.1992723468027044,-1.2816012826268945,8.739709050209969,-18.594722979286278,1.574002111420417e-14,-18.594722979286278,1.2140442047582711,-18.594722979286278,7.996303933059107,5.439383616671514,7.1992723468027044,7.1992723468027044,0.0,0.0,1.574002111420417e-14,4.473733133074714,3.448843404183105,1.574002111420417e-14,-7.141714841048589,-2.633427295352029,0.0,2.3629350798934308,1.574002111420417e-14,1.2140442047582867,-16.421013493540144,-2.6334272953519813,-18.594722979286278,-18.594722979286278,-18.594722979286278,1.574002111420417e-14,4.473733133074714,-1.2816012826268945,0.0,-4.058446412507479,1.2140442047582711,1.2140442047582867,-18.594722979286278,1.574002111420417e-14,1.2140442047583027,-8.807849482489406,1.574002111420417e-14,-16.421013493540144,-10.563092076254717,-5.559971839696395,-20.89376599915614,-1.2816012826268945,-18.594722979286278,-18.594722979286278,-18.594722979286278,-2.633427295352013,-18.594722979286278,6.347408571019265,2.3629350798934308,-16.421013493540144,-18.594722979286278,1.574002111420417e-14,0.0,1.574002111420417e-14,-18.594722979286278,0.0,-1.2816012826268945,2.3629350798934308,-1.574002111420417e-14,0.0,2.3629350798934308,0.0,-4.0584464125074,5.439383616671514,2.3629350798934308,-4.058446412507463,1.574002111420417e-14,-5.559971839696395,-10.563092076254701,-2.633427295352013,7.1992723468027044,1.574002111420417e-14,1.574002111420417e-14,-7.141714841048589,0.0,-1.2816012826268945,3.4488434041830898,0.0,6.347408571019265,-18.594722979286278,0.0,-18.594722979286278,0.0,1.574002111420417e-14,-16.421013493540144,0.0,0.0,1.574002111420417e-14,-1.2816012826268945,3.448843404183105,1.2140442047583027,7.1992723468027044,-18.594722979286278,1.574002111420417e-14,4.473733133074714,2.3629350798933992,-3.799186015377893
