,30k,35k,40k,45k,50k,52k,55k,57k,60k,62k,65k,67k,70k,72k,75k,105k,110k,115k,120k,125k,130k,132k,135k,137k,140k,142k,145k,147k,150k,180k,185k,190k,195k,200k,202k,205k,207k,210k,212k,215k,217k,220k,222k,225k,255k,260k,262k,265k,270k,272k,275k,280k,282k,285k,287k,290k,292k,295k,297k,300k,340k,345k,350k,355k,357k,360k,365k,370k,372k,375k,380k,382k,385k,410k,412k,415k,420k,422k,425k,430k,432k,435k,440k,442k,445k,447k,450k,455k,482k,485k,490k,492k,495k,500k,502k,505k,510k,512k,515k,517k,520k,525k,527k,530k,545k,552k,557k,560k,565k,567k,570k,575k,580k,585k,587k,590k,595k,600k,602k,605k,627k,630k,632k,635k,640k,642k,645k,650k,652k,655k,660k,662k,665k,667k,670k,675k,677k,AVG
High School Physics (Avg: 0.243),0.2847682119205298,0.24503311258278146,0.3509933774834437,0.23841059602649006,0.1986754966887417,0.19205298013245034,0.1986754966887417,0.1986754966887417,0.18543046357615894,0.1986754966887417,0.18543046357615894,0.31788079470198677,0.33112582781456956,0.23841059602649006,0.271523178807947,0.1986754966887417,0.2582781456953642,0.1986754966887417,0.304635761589404,0.2052980132450331,0.1986754966887417,0.3576158940397351,0.271523178807947,0.33112582781456956,0.1986754966887417,0.26490066225165565,0.1986754966887417,0.1986754966887417,0.2781456953642384,0.33112582781456956,0.33112582781456956,0.2052980132450331,0.2185430463576159,0.2781456953642384,0.271523178807947,0.2582781456953642,0.23841059602649006,0.33112582781456956,0.2052980132450331,0.304635761589404,0.1986754966887417,0.271523178807947,0.1986754966887417,0.17218543046357615,0.1986754966887417,0.33112582781456956,0.2185430463576159,0.33112582781456956,0.33112582781456956,0.1986754966887417,0.1986754966887417,0.271523178807947,0.2251655629139073,0.19205298013245034,0.271523178807947,0.23178807947019867,0.2052980132450331,0.18543046357615894,0.1986754966887417,0.271523178807947,0.26490066225165565,0.2185430463576159,0.25165562913907286,0.1986754966887417,0.1986754966887417,0.1986754966887417,0.26490066225165565,0.32450331125827814,0.1986754966887417,0.1986754966887417,0.24503311258278146,0.2052980132450331,0.26490066225165565,0.1986754966887417,0.271523178807947,0.2913907284768212,0.24503311258278146,0.271523178807947,0.2251655629139073,0.33774834437086093,0.23178807947019867,0.2052980132450331,0.19205298013245034,0.1986754966887417,0.1986754966887417,0.1986754966887417,0.19205298013245034,0.1986754966887417,0.32450331125827814,0.2185430463576159,0.19205298013245034,0.1986754966887417,0.271523178807947,0.1986754966887417,0.1986754966887417,0.2119205298013245,0.1986754966887417,0.16556291390728478,0.2913907284768212,0.2980132450331126,0.1986754966887417,0.23841059602649006,0.1986754966887417,0.25165562913907286,0.32450331125827814,0.2582781456953642,0.2052980132450331,0.2582781456953642,0.1986754966887417,0.2251655629139073,0.26490066225165565,0.33112582781456956,0.271523178807947,0.23841059602649006,0.2119205298013245,0.1986754966887417,0.271523178807947,0.2847682119205298,0.304635761589404,0.3509933774834437,0.1986754966887417,0.1986754966887417,0.1986754966887417,0.1986754966887417,0.271523178807947,0.2847682119205298,0.2052980132450331,0.1986754966887417,0.2582781456953642,0.2052980132450331,0.33112582781456956,0.2582781456953642,0.32450331125827814,0.1986754966887417,0.271523178807947,0.26490066225165565,0.2847682119205298,0.24285783342195583
College Medicine (Avg: 0.242),0.30057803468208094,0.24277456647398843,0.34104046242774566,0.24855491329479767,0.2023121387283237,0.21965317919075145,0.20809248554913296,0.20809248554913296,0.23121387283236994,0.2023121387283237,0.21965317919075145,0.3063583815028902,0.3352601156069364,0.21965317919075145,0.2543352601156069,0.20809248554913296,0.24855491329479767,0.2023121387283237,0.1907514450867052,0.19653179190751446,0.20809248554913296,0.2774566473988439,0.2543352601156069,0.3352601156069364,0.20809248554913296,0.20809248554913296,0.20809248554913296,0.20809248554913296,0.31213872832369943,0.3352601156069364,0.3352601156069364,0.2023121387283237,0.2543352601156069,0.2138728323699422,0.24855491329479767,0.28901734104046245,0.27167630057803466,0.3352601156069364,0.2138728323699422,0.3352601156069364,0.2138728323699422,0.24855491329479767,0.20809248554913296,0.2254335260115607,0.20809248554913296,0.3236994219653179,0.23121387283236994,0.3352601156069364,0.3352601156069364,0.20809248554913296,0.20809248554913296,0.24855491329479767,0.24277456647398843,0.3063583815028902,0.24855491329479767,0.24277456647398843,0.24277456647398843,0.2023121387283237,0.21965317919075145,0.24855491329479767,0.24855491329479767,0.20809248554913296,0.32947976878612717,0.20809248554913296,0.20809248554913296,0.20809248554913296,0.2658959537572254,0.31213872832369943,0.2023121387283237,0.20809248554913296,0.2658959537572254,0.21965317919075145,0.2138728323699422,0.20809248554913296,0.24855491329479767,0.30057803468208094,0.23121387283236994,0.24855491329479767,0.2138728323699422,0.2774566473988439,0.2254335260115607,0.2138728323699422,0.1907514450867052,0.20809248554913296,0.20809248554913296,0.20809248554913296,0.20809248554913296,0.20809248554913296,0.31213872832369943,0.2658959537572254,0.2138728323699422,0.20809248554913296,0.24855491329479767,0.20809248554913296,0.20809248554913296,0.2023121387283237,0.20809248554913296,0.1791907514450867,0.23121387283236994,0.2254335260115607,0.20809248554913296,0.24855491329479767,0.20809248554913296,0.30057803468208094,0.2947976878612717,0.24855491329479767,0.2023121387283237,0.23699421965317918,0.20809248554913296,0.2254335260115607,0.23699421965317918,0.32947976878612717,0.23699421965317918,0.24277456647398843,0.2254335260115607,0.20809248554913296,0.24855491329479767,0.23121387283236994,0.23699421965317918,0.3352601156069364,0.2023121387283237,0.20809248554913296,0.20809248554913296,0.20809248554913296,0.24855491329479767,0.2138728323699422,0.20809248554913296,0.20809248554913296,0.24855491329479767,0.20809248554913296,0.31213872832369943,0.2543352601156069,0.31213872832369943,0.20809248554913296,0.24855491329479767,0.2947976878612717,0.30057803468208094,0.24235264334838197
High School Psychology (Avg: 0.242),0.28073394495412846,0.22752293577981653,0.3486238532110092,0.22568807339449543,0.1926605504587156,0.1908256880733945,0.23669724770642203,0.23669724770642203,0.25321100917431194,0.23669724770642203,0.22018348623853212,0.3174311926605505,0.3486238532110092,0.26238532110091745,0.22201834862385322,0.1908256880733945,0.26055045871559634,0.23119266055045873,0.21467889908256882,0.23669724770642203,0.23669724770642203,0.27339449541284405,0.22201834862385322,0.3467889908256881,0.23669724770642203,0.28256880733944956,0.1926605504587156,0.1926605504587156,0.27706422018348625,0.3486238532110092,0.3486238532110092,0.22201834862385322,0.25321100917431194,0.22935779816513763,0.22201834862385322,0.28073394495412846,0.20550458715596331,0.3486238532110092,0.1944954128440367,0.3376146788990826,0.23669724770642203,0.22201834862385322,0.23669724770642203,0.1853211009174312,0.23669724770642203,0.3504587155963303,0.21284403669724772,0.3486238532110092,0.3486238532110092,0.2,0.1926605504587156,0.22201834862385322,0.26788990825688075,0.22018348623853212,0.22018348623853212,0.24036697247706423,0.21651376146788992,0.2018348623853211,0.2,0.22385321100917432,0.22752293577981653,0.23669724770642203,0.29724770642201837,0.23669724770642203,0.23669724770642203,0.23669724770642203,0.22201834862385322,0.3467889908256881,0.2018348623853211,0.1926605504587156,0.23302752293577983,0.1908256880733945,0.2,0.23669724770642203,0.22201834862385322,0.30825688073394497,0.21100917431192662,0.22201834862385322,0.23853211009174313,0.25137614678899084,0.21467889908256882,0.23302752293577983,0.22568807339449543,0.23669724770642203,0.23669724770642203,0.23853211009174313,0.1926605504587156,0.23669724770642203,0.3486238532110092,0.21100917431192662,0.23669724770642203,0.23669724770642203,0.22201834862385322,0.1926605504587156,0.1926605504587156,0.23486238532110093,0.1944954128440367,0.21284403669724772,0.23486238532110093,0.2036697247706422,0.1926605504587156,0.21834862385321102,0.1926605504587156,0.23853211009174313,0.3192660550458716,0.21834862385321102,0.1981651376146789,0.22018348623853212,0.1926605504587156,0.24036697247706423,0.28440366972477066,0.3504587155963303,0.22201834862385322,0.1926605504587156,0.24220183486238533,0.1926605504587156,0.22201834862385322,0.28623853211009176,0.21467889908256882,0.344954128440367,0.23853211009174313,0.1926605504587156,0.23669724770642203,0.1926605504587156,0.22201834862385322,0.23853211009174313,0.1926605504587156,0.1926605504587156,0.22018348623853212,0.1944954128440367,0.3192660550458716,0.22385321100917432,0.3596330275229358,0.23669724770642203,0.22201834862385322,0.25137614678899084,0.3321100917431193,0.24162592915020423
High School Microeconomics (Avg: 0.241),0.27310924369747897,0.2184873949579832,0.3403361344537815,0.21008403361344538,0.20168067226890757,0.20588235294117646,0.226890756302521,0.23109243697478993,0.23529411764705882,0.24369747899159663,0.23949579831932774,0.3277310924369748,0.3487394957983193,0.21008403361344538,0.21008403361344538,0.21008403361344538,0.23949579831932774,0.23529411764705882,0.23529411764705882,0.22268907563025211,0.23109243697478993,0.25630252100840334,0.19747899159663865,0.35714285714285715,0.23109243697478993,0.29831932773109243,0.21008403361344538,0.21008403361344538,0.31092436974789917,0.3487394957983193,0.3487394957983193,0.24369747899159663,0.24369747899159663,0.2184873949579832,0.21008403361344538,0.3025210084033613,0.19747899159663865,0.3487394957983193,0.20588235294117646,0.3235294117647059,0.23109243697478993,0.21008403361344538,0.23109243697478993,0.20588235294117646,0.23109243697478993,0.3277310924369748,0.19747899159663865,0.35294117647058826,0.3487394957983193,0.20168067226890757,0.21008403361344538,0.21008403361344538,0.31512605042016806,0.25210084033613445,0.20588235294117646,0.20168067226890757,0.23529411764705882,0.21008403361344538,0.21428571428571427,0.21008403361344538,0.226890756302521,0.22268907563025211,0.27310924369747897,0.23109243697478993,0.23109243697478993,0.22268907563025211,0.20588235294117646,0.3445378151260504,0.2184873949579832,0.21008403361344538,0.21428571428571427,0.21008403361344538,0.21008403361344538,0.23109243697478993,0.21008403361344538,0.29831932773109243,0.23529411764705882,0.21008403361344538,0.24369747899159663,0.2647058823529412,0.2184873949579832,0.23949579831932774,0.21428571428571427,0.23109243697478993,0.23109243697478993,0.24369747899159663,0.23529411764705882,0.23109243697478993,0.3487394957983193,0.226890756302521,0.23949579831932774,0.23109243697478993,0.21008403361344538,0.21008403361344538,0.2184873949579832,0.24369747899159663,0.20588235294117646,0.23529411764705882,0.21008403361344538,0.2184873949579832,0.21008403361344538,0.21008403361344538,0.21008403361344538,0.25630252100840334,0.31512605042016806,0.226890756302521,0.21008403361344538,0.22268907563025211,0.2184873949579832,0.226890756302521,0.2605042016806723,0.3487394957983193,0.21428571428571427,0.2184873949579832,0.2184873949579832,0.21008403361344538,0.21008403361344538,0.2605042016806723,0.20168067226890757,0.33613445378151263,0.23529411764705882,0.21008403361344538,0.23109243697478993,0.21008403361344538,0.21008403361344538,0.20168067226890757,0.20588235294117646,0.21008403361344538,0.21008403361344538,0.21008403361344538,0.2689075630252101,0.21008403361344538,0.3403361344537815,0.23109243697478993,0.21008403361344538,0.21008403361344538,0.36134453781512604,0.2413972888425443
College Computer Science (Avg: 0.241),0.23,0.28,0.33,0.29,0.23,0.24,0.15,0.15,0.14,0.15,0.15,0.28,0.33,0.11,0.26,0.25,0.34,0.17,0.26,0.15,0.15,0.3,0.26,0.34,0.15,0.26,0.26,0.26,0.31,0.33,0.33,0.18,0.23,0.21,0.26,0.25,0.23,0.33,0.25,0.35,0.15,0.26,0.15,0.27,0.15,0.34,0.31,0.33,0.33,0.26,0.26,0.26,0.3,0.29,0.26,0.21,0.24,0.26,0.28,0.26,0.27,0.16,0.24,0.15,0.15,0.15,0.26,0.3,0.25,0.26,0.23,0.27,0.27,0.15,0.26,0.27,0.2,0.26,0.16,0.19,0.22,0.14,0.25,0.15,0.15,0.15,0.24,0.15,0.32,0.28,0.16,0.15,0.26,0.26,0.26,0.15,0.26,0.25,0.28,0.26,0.26,0.28,0.26,0.23,0.31,0.28,0.23,0.26,0.22,0.19,0.24,0.33,0.26,0.26,0.21,0.26,0.25,0.29,0.26,0.32,0.15,0.26,0.15,0.26,0.26,0.16,0.26,0.26,0.26,0.25,0.29,0.27,0.33,0.15,0.26,0.3,0.28,0.2411678832116788
High School Macroeconomics (Avg: 0.239),0.24102564102564103,0.23333333333333334,0.36666666666666664,0.2,0.21794871794871795,0.20256410256410257,0.2205128205128205,0.2205128205128205,0.28205128205128205,0.2153846153846154,0.2205128205128205,0.32564102564102565,0.3641025641025641,0.2282051282051282,0.2153846153846154,0.2,0.2692307692307692,0.2076923076923077,0.258974358974359,0.2282051282051282,0.2205128205128205,0.2717948717948718,0.2153846153846154,0.36153846153846153,0.2230769230769231,0.30256410256410254,0.20256410256410257,0.20256410256410257,0.30256410256410254,0.3641025641025641,0.3641025641025641,0.24358974358974358,0.25384615384615383,0.18974358974358974,0.2128205128205128,0.31025641025641026,0.21025641025641026,0.3641025641025641,0.19487179487179487,0.35384615384615387,0.2230769230769231,0.2128205128205128,0.2205128205128205,0.19743589743589743,0.2205128205128205,0.3564102564102564,0.2205128205128205,0.3641025641025641,0.3641025641025641,0.2,0.20256410256410257,0.2128205128205128,0.2512820512820513,0.2692307692307692,0.2128205128205128,0.2153846153846154,0.19743589743589743,0.2128205128205128,0.20256410256410257,0.2128205128205128,0.17692307692307693,0.2230769230769231,0.258974358974359,0.2205128205128205,0.2205128205128205,0.2230769230769231,0.2128205128205128,0.34615384615384615,0.20256410256410257,0.20256410256410257,0.2153846153846154,0.19487179487179487,0.20512820512820512,0.2205128205128205,0.2128205128205128,0.3641025641025641,0.21794871794871795,0.2128205128205128,0.2128205128205128,0.25384615384615383,0.20256410256410257,0.21794871794871795,0.19230769230769232,0.2205128205128205,0.2230769230769231,0.23333333333333334,0.21794871794871795,0.2205128205128205,0.36153846153846153,0.23333333333333334,0.24358974358974358,0.2205128205128205,0.2128205128205128,0.20256410256410257,0.20256410256410257,0.2205128205128205,0.21025641025641026,0.2358974358974359,0.24871794871794872,0.17692307692307693,0.20256410256410257,0.21025641025641026,0.20256410256410257,0.29743589743589743,0.2717948717948718,0.21025641025641026,0.19743589743589743,0.21025641025641026,0.19230769230769232,0.2128205128205128,0.23076923076923078,0.358974358974359,0.2128205128205128,0.18717948717948718,0.2205128205128205,0.20256410256410257,0.2128205128205128,0.25384615384615383,0.2076923076923077,0.3282051282051282,0.2230769230769231,0.20256410256410257,0.2205128205128205,0.20256410256410257,0.2128205128205128,0.21025641025641026,0.20256410256410257,0.20256410256410257,0.2205128205128205,0.2076923076923077,0.3230769230769231,0.2128205128205128,0.35128205128205126,0.2205128205128205,0.2128205128205128,0.2230769230769231,0.34615384615384615,0.23915403331461726
College Physics (Avg: 0.239),0.2549019607843137,0.20588235294117646,0.37254901960784315,0.28431372549019607,0.21568627450980393,0.21568627450980393,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.2549019607843137,0.3235294117647059,0.37254901960784315,0.14705882352941177,0.21568627450980393,0.21568627450980393,0.27450980392156865,0.21568627450980393,0.2647058823529412,0.19607843137254902,0.19607843137254902,0.3431372549019608,0.18627450980392157,0.38235294117647056,0.19607843137254902,0.24509803921568626,0.21568627450980393,0.21568627450980393,0.3431372549019608,0.37254901960784315,0.37254901960784315,0.18627450980392157,0.20588235294117646,0.21568627450980393,0.21568627450980393,0.28431372549019607,0.23529411764705882,0.37254901960784315,0.20588235294117646,0.37254901960784315,0.19607843137254902,0.21568627450980393,0.19607843137254902,0.21568627450980393,0.19607843137254902,0.3627450980392157,0.1568627450980392,0.37254901960784315,0.37254901960784315,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.19607843137254902,0.18627450980392157,0.21568627450980393,0.16666666666666666,0.22549019607843138,0.23529411764705882,0.21568627450980393,0.21568627450980393,0.22549019607843138,0.19607843137254902,0.35294117647058826,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.22549019607843138,0.35294117647058826,0.21568627450980393,0.21568627450980393,0.2647058823529412,0.22549019607843138,0.23529411764705882,0.19607843137254902,0.22549019607843138,0.22549019607843138,0.2549019607843137,0.21568627450980393,0.19607843137254902,0.24509803921568626,0.18627450980392157,0.18627450980392157,0.20588235294117646,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.22549019607843138,0.18627450980392157,0.37254901960784315,0.20588235294117646,0.19607843137254902,0.19607843137254902,0.21568627450980393,0.21568627450980393,0.22549019607843138,0.21568627450980393,0.21568627450980393,0.14705882352941177,0.1568627450980392,0.24509803921568626,0.21568627450980393,0.23529411764705882,0.21568627450980393,0.24509803921568626,0.37254901960784315,0.21568627450980393,0.22549019607843138,0.22549019607843138,0.20588235294117646,0.20588235294117646,0.37254901960784315,0.35294117647058826,0.21568627450980393,0.29411764705882354,0.16666666666666666,0.21568627450980393,0.21568627450980393,0.2647058823529412,0.21568627450980393,0.3627450980392157,0.19607843137254902,0.21568627450980393,0.19607843137254902,0.21568627450980393,0.21568627450980393,0.28431372549019607,0.21568627450980393,0.21568627450980393,0.22549019607843138,0.21568627450980393,0.3235294117647059,0.23529411764705882,0.3235294117647059,0.19607843137254902,0.21568627450980393,0.2549019607843137,0.3235294117647059,0.23880062974094748
Management (Avg: 0.239),0.27184466019417475,0.22330097087378642,0.3786407766990291,0.17475728155339806,0.17475728155339806,0.1650485436893204,0.2524271844660194,0.2524271844660194,0.2524271844660194,0.2621359223300971,0.20388349514563106,0.3106796116504854,0.3786407766990291,0.1650485436893204,0.1941747572815534,0.17475728155339806,0.33980582524271846,0.18446601941747573,0.1941747572815534,0.22330097087378642,0.2524271844660194,0.33980582524271846,0.1941747572815534,0.34951456310679613,0.2524271844660194,0.30097087378640774,0.17475728155339806,0.17475728155339806,0.2815533980582524,0.3786407766990291,0.3786407766990291,0.2621359223300971,0.24271844660194175,0.22330097087378642,0.1941747572815534,0.33980582524271846,0.17475728155339806,0.3786407766990291,0.1650485436893204,0.3786407766990291,0.2524271844660194,0.1941747572815534,0.2524271844660194,0.18446601941747573,0.2524271844660194,0.3106796116504854,0.17475728155339806,0.3786407766990291,0.3786407766990291,0.1650485436893204,0.17475728155339806,0.1941747572815534,0.17475728155339806,0.33980582524271846,0.18446601941747573,0.23300970873786409,0.17475728155339806,0.22330097087378642,0.18446601941747573,0.1941747572815534,0.20388349514563106,0.2524271844660194,0.27184466019417475,0.2524271844660194,0.2524271844660194,0.24271844660194175,0.1941747572815534,0.36893203883495146,0.18446601941747573,0.17475728155339806,0.20388349514563106,0.18446601941747573,0.18446601941747573,0.2524271844660194,0.1941747572815534,0.34951456310679613,0.21359223300970873,0.1941747572815534,0.2524271844660194,0.24271844660194175,0.24271844660194175,0.2621359223300971,0.20388349514563106,0.2524271844660194,0.2524271844660194,0.2524271844660194,0.2912621359223301,0.2524271844660194,0.3786407766990291,0.22330097087378642,0.22330097087378642,0.2524271844660194,0.1941747572815534,0.17475728155339806,0.17475728155339806,0.2524271844660194,0.17475728155339806,0.27184466019417475,0.24271844660194175,0.1650485436893204,0.17475728155339806,0.1941747572815534,0.17475728155339806,0.24271844660194175,0.3106796116504854,0.20388349514563106,0.18446601941747573,0.20388349514563106,0.1941747572815534,0.2621359223300971,0.2912621359223301,0.3786407766990291,0.1941747572815534,0.18446601941747573,0.24271844660194175,0.17475728155339806,0.1941747572815534,0.24271844660194175,0.22330097087378642,0.3300970873786408,0.2524271844660194,0.17475728155339806,0.2524271844660194,0.17475728155339806,0.1941747572815534,0.23300970873786409,0.17475728155339806,0.18446601941747573,0.18446601941747573,0.17475728155339806,0.3300970873786408,0.1941747572815534,0.33980582524271846,0.2524271844660194,0.1941747572815534,0.23300970873786409,0.30097087378640774,0.23860817801714973
High School Government And Politics (Avg: 0.238),0.30569948186528495,0.22797927461139897,0.36787564766839376,0.19689119170984457,0.19170984455958548,0.20207253886010362,0.20725388601036268,0.20725388601036268,0.23834196891191708,0.20725388601036268,0.21761658031088082,0.2849740932642487,0.36787564766839376,0.19689119170984457,0.22797927461139897,0.19689119170984457,0.2849740932642487,0.24870466321243523,0.23316062176165803,0.18652849740932642,0.20725388601036268,0.23316062176165803,0.22797927461139897,0.35751295336787564,0.20725388601036268,0.3471502590673575,0.19689119170984457,0.19689119170984457,0.3626943005181347,0.36787564766839376,0.36787564766839376,0.21243523316062177,0.26424870466321243,0.20207253886010362,0.22797927461139897,0.30569948186528495,0.19689119170984457,0.36787564766839376,0.21761658031088082,0.3471502590673575,0.20725388601036268,0.22797927461139897,0.20725388601036268,0.14507772020725387,0.20725388601036268,0.3471502590673575,0.23316062176165803,0.36787564766839376,0.36787564766839376,0.20207253886010362,0.19689119170984457,0.22797927461139897,0.21761658031088082,0.26424870466321243,0.21243523316062177,0.23834196891191708,0.18134715025906736,0.20207253886010362,0.23834196891191708,0.22797927461139897,0.2538860103626943,0.20725388601036268,0.2849740932642487,0.20725388601036268,0.20725388601036268,0.20725388601036268,0.22797927461139897,0.36787564766839376,0.19689119170984457,0.19689119170984457,0.21761658031088082,0.19170984455958548,0.20725388601036268,0.20725388601036268,0.22797927461139897,0.35751295336787564,0.21243523316062177,0.22279792746113988,0.19689119170984457,0.26424870466321243,0.20207253886010362,0.20725388601036268,0.17098445595854922,0.20725388601036268,0.20725388601036268,0.20725388601036268,0.18134715025906736,0.20725388601036268,0.36787564766839376,0.20725388601036268,0.20207253886010362,0.20725388601036268,0.22797927461139897,0.19689119170984457,0.20207253886010362,0.21761658031088082,0.20207253886010362,0.20207253886010362,0.23834196891191708,0.22279792746113988,0.19689119170984457,0.23316062176165803,0.19689119170984457,0.23316062176165803,0.3160621761658031,0.23834196891191708,0.19689119170984457,0.19689119170984457,0.21243523316062177,0.21243523316062177,0.2694300518134715,0.37305699481865284,0.22279792746113988,0.24870466321243523,0.20207253886010362,0.19689119170984457,0.22797927461139897,0.21243523316062177,0.24870466321243523,0.3471502590673575,0.20207253886010362,0.19689119170984457,0.20725388601036268,0.19689119170984457,0.22797927461139897,0.20725388601036268,0.19689119170984457,0.19689119170984457,0.22279792746113988,0.19689119170984457,0.33678756476683935,0.22279792746113988,0.35751295336787564,0.20725388601036268,0.22797927461139897,0.26424870466321243,0.32124352331606215,0.2383419689119171
High School Geography (Avg: 0.237),0.17676767676767677,0.2727272727272727,0.35353535353535354,0.19696969696969696,0.18686868686868688,0.18686868686868688,0.21717171717171718,0.21717171717171718,0.21212121212121213,0.21717171717171718,0.23737373737373738,0.30808080808080807,0.35353535353535354,0.26262626262626265,0.25252525252525254,0.17676767676767677,0.2727272727272727,0.25252525252525254,0.26262626262626265,0.20707070707070707,0.21717171717171718,0.2676767676767677,0.25252525252525254,0.3484848484848485,0.21717171717171718,0.2828282828282828,0.17676767676767677,0.17676767676767677,0.25252525252525254,0.35353535353535354,0.35353535353535354,0.20202020202020202,0.21717171717171718,0.23232323232323232,0.25252525252525254,0.3333333333333333,0.2222222222222222,0.35353535353535354,0.1717171717171717,0.35858585858585856,0.21717171717171718,0.25252525252525254,0.21717171717171718,0.1919191919191919,0.21717171717171718,0.36363636363636365,0.23737373737373738,0.35353535353535354,0.35353535353535354,0.17676767676767677,0.17676767676767677,0.25252525252525254,0.20707070707070707,0.2676767676767677,0.25252525252525254,0.23737373737373738,0.1919191919191919,0.1919191919191919,0.1919191919191919,0.25252525252525254,0.25252525252525254,0.21717171717171718,0.3383838383838384,0.21717171717171718,0.21717171717171718,0.21212121212121213,0.25252525252525254,0.36363636363636365,0.18686868686868688,0.17676767676767677,0.2676767676767677,0.14646464646464646,0.1717171717171717,0.21717171717171718,0.25252525252525254,0.2878787878787879,0.2222222222222222,0.25757575757575757,0.20707070707070707,0.2777777777777778,0.1919191919191919,0.21717171717171718,0.17676767676767677,0.21717171717171718,0.21717171717171718,0.21717171717171718,0.20707070707070707,0.21717171717171718,0.35353535353535354,0.22727272727272727,0.22727272727272727,0.21717171717171718,0.25252525252525254,0.17676767676767677,0.17676767676767677,0.2222222222222222,0.17676767676767677,0.19696969696969696,0.24242424242424243,0.2222222222222222,0.17676767676767677,0.25757575757575757,0.17676767676767677,0.2727272727272727,0.30303030303030304,0.2474747474747475,0.18181818181818182,0.22727272727272727,0.19696969696969696,0.23232323232323232,0.20707070707070707,0.35353535353535354,0.25252525252525254,0.16666666666666666,0.17676767676767677,0.17676767676767677,0.25252525252525254,0.23232323232323232,0.2474747474747475,0.3484848484848485,0.2222222222222222,0.17676767676767677,0.21717171717171718,0.17676767676767677,0.25252525252525254,0.24242424242424243,0.17676767676767677,0.18181818181818182,0.25252525252525254,0.17676767676767677,0.23737373737373738,0.25252525252525254,0.3282828282828283,0.21717171717171718,0.25252525252525254,0.20707070707070707,0.30808080808080807,0.23744746737447467
College Chemistry (Avg: 0.237),0.26,0.2,0.39,0.2,0.22,0.16,0.21,0.21,0.22,0.21,0.21,0.34,0.41,0.2,0.18,0.2,0.28,0.2,0.24,0.21,0.21,0.27,0.17,0.4,0.22,0.23,0.2,0.2,0.29,0.41,0.41,0.22,0.26,0.18,0.18,0.33,0.16,0.41,0.2,0.41,0.21,0.18,0.21,0.18,0.21,0.39,0.15,0.41,0.41,0.2,0.2,0.19,0.36,0.19,0.18,0.23,0.13,0.21,0.24,0.18,0.18,0.25,0.3,0.21,0.21,0.22,0.18,0.39,0.22,0.2,0.17,0.18,0.23,0.21,0.18,0.35,0.27,0.19,0.18,0.31,0.24,0.22,0.18,0.21,0.21,0.26,0.23,0.21,0.4,0.2,0.2,0.21,0.18,0.2,0.21,0.22,0.21,0.21,0.16,0.18,0.2,0.18,0.2,0.25,0.38,0.19,0.25,0.16,0.2,0.24,0.32,0.41,0.18,0.22,0.19,0.2,0.18,0.31,0.2,0.37,0.21,0.2,0.21,0.2,0.18,0.19,0.19,0.2,0.18,0.21,0.37,0.19,0.38,0.21,0.18,0.27,0.38,0.2373722627737226
