,557k,645k,50k,655k,272k,502k,650k,527k,590k,275k,372k,375k,520k,635k,630k,145k,147k,500k,52k,105k,510k,295k,297k,512k,225k,565k,382k,212k,450k,440k,432k,585k,420k,207k,385k,285k,190k,110k,65k,72k,642k,125k,45k,435k,360k,55k,530k,290k,455k,357k,130k,410k,355k,492k,222k,442k,255k,57k,632k,62k,667k,675k,445k,515k,140k,490k,115k,217k,505k,485k,567k,627k,200k,447k,425k,292k,345k,282k,262k,60k,525k,587k,560k,195k,35k,340k,517k,570k,350k,380k,602k,287k,580k,280k,662k,422k,135k,495k,220k,202k,640k,412k,670k,365k,595k,300k,652k,75k,120k,552k,150k,205k,430k,415k,545k,142k,30k,67k,600k,660k,215k,665k,677k,132k,370k,575k,482k,260k,180k,185k,210k,270k,70k,265k,40k,137k,605k,AVG
"Computer Security Stderr (Base: 0.045, +-3.4%)",-2.3083893384350147,-1.1223700006632715,0.0,0.0,2.0620726159657683,-1.1223700006632715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1223700006632715,0.0,0.0,0.0,1.0608413323065935,-6.273151006650057,1.0608413323065935,2.0620726159657683,3.0054321267526736,1.0608413323066088,-1.5376680144936462e-14,-1.1223700006632715,-9.285245595511407,-1.1223700006632715,-6.273151006650073,1.0608413323065935,-2.308389338434999,0.0,1.0608413323066088,-12.627644123392395,-1.1223700006632868,-2.3083893384350147,-6.273151006650057,-1.1223700006632715,-1.1223700006632409,-4.881026878865684,-6.273151006650042,-4.881026878865684,2.0620726159657683,-7.740015380963869,-4.881026878865684,-4.881026878865684,-4.881026878865684,-4.881026878865684,-4.881026878865684,-4.881026878865684,-4.881026878865684,-4.881026878865684,-4.881026878865684,-4.881026878865684,-4.881026878865684,-3.5604062736925033,-4.881026878865684,-10.912919362525217,-4.881026878865684,1.0608413323066088,-4.881026878865684,-4.881026878865684,-2.30838933843503,-4.881026878865684,-6.273151006650042,-1.1223700006632409,-6.273151006650042,-3.5604062736925033,-4.8810268788656686,-4.881026878865684,-2.308389338435061,-4.881026878865699,-2.308389338435061,2.0620726159657683,1.0608413323066088,-6.273151006650042,1.0608413323066088,2.0620726159657683,0.0,-4.881026878865699,1.5376680144936462e-14,3.0054321267526736,-3.5604062736925033,1.5376680144936462e-14,-14.434653209207472,-2.308389338434999,3.892496329863917,2.0620726159657683,3.0054321267526736,2.0620726159657683,2.0620726159657683,2.0620726159657683,3.0054321267526736,2.0620726159657683,2.0620726159657683,2.0620726159657683,2.0620726159657683,2.0620726159657683,2.0620726159657683,2.0620726159657683,2.0620726159657683,2.0620726159657683,3.0054321267526736,1.0608413323066088,-1.5376680144936462e-14,2.0620726159657683,-3.5604062736925033,-12.627644123392395,-4.8810268788656686,-6.273151006650042,-12.627644123392365,-3.5604062736925033,-3.5604062736925033,-6.273151006649995,-4.881026878865699,-9.285245595511407,-14.434653209207472,-9.285245595511407,-14.43465320920741,-7.740015380963884,-9.285245595511407,-14.43465320920744,-14.43465320920744,-7.740015380963854,-14.43465320920744,-14.43465320920744,-14.43465320920744,-14.43465320920744,-14.43465320920744,-14.43465320920744,-14.43465320920744,-16.339926270006504,-14.43465320920741,-3.4067604872949118
"Virology Stderr (Base: 0.035, +-3.7%)",-4.275187312846072,0.0,0.0,0.0,-0.654744920674032,-0.654744920674032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6547449206740519,-0.6547449206740519,0.0,1.8337148934679253,-0.654744920674032,0.0,3.4796013328609905,-1.3319529173291247,0.6327202990118507,0.6327202990118507,-3.5031630081236576,4.9464968877534705,0.0,3.4796013328610695,2.402745023997414,-14.590206493940624,-8.525400464976265,-8.525400464976265,3.479601332860971,-5.07232184394208,3.9880613153267173,1.243828903858954,3.479601332860971,3.4796013328609905,-6.744517496366323,3.479601332860971,2.4027450239974537,2.9512651182640037,-5.07232184394208,-4.275187312846072,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,3.479601332860971,-4.275187312846072,3.479601332860971,-6.744517496366323,3.479601332860971,3.479601332860971,0.0,3.479601332860971,1.833714893467945,-8.525400464976265,1.833714893467945,3.479601332860971,-6.744517496366323,2.9512651182640037,3.479601332860971,-6.744517496366323,3.479601332860971,-7.6209891925580875,-10.42145285045934,2.9512651182640037,-9.458588568655859,4.9464968877534705,-6.744517496366323,-3.5031630081236576,-8.525400464976265,-9.458588568655818,-10.42145285045934,-2.032089820209438,-16.881796249296734,-14.590206493940624,-9.458588568655818,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-10.42145285045934,-9.458588568655818,-5.072321843942061,-9.458588568655838,-1.3319529173291247,1.9784172846813112e-14,-8.525400464976265,-9.45858856865578,-3.5031630081236576,3.4796013328609905,0.6327202990118507,-13.498164787773886,-3.5031630081236576,-11.414960989902493,-9.458588568655758,-13.498164787773916,-10.42145285045936,-3.5031630081236576,-14.590206493940624,-12.440156093252076,-12.440156093252076,-10.42145285045934,-12.440156093252076,-12.440156093252076,-12.440156093252076,-12.440156093252076,-12.440156093252076,-12.440156093252076,-12.440156093252076,-12.440156093252076,-6.744517496366323,-3.738794835923795
"College Computer Science Stderr (Base: 0.044, +-3.8%)",-4.058446412507463,0.0,-4.058446412507447,-1.2816012826268945,0.0,1.574002111420417e-14,0.0,0.0,0.0,0.0,-1.2816012826268945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.633427295352013,-1.2816012826268945,0.0,0.0,2.3629350798934308,-1.2816012826268945,1.2140442047582711,-5.559971839696395,1.2140442047582711,-1.2816012826268945,-2.633427295352013,-1.2816012826268945,-5.559971839696395,1.574002111420417e-14,-8.807849482489406,-4.058446412507431,1.2140442047582867,3.448843404183105,-12.412799613655316,7.996303933059107,-18.594722979286278,-28.667275473611703,-16.421013493540144,-18.594722979286278,3.448843404183105,-20.89376599915614,-18.594722979286278,-18.594722979286278,-4.0584464125074,-7.141714841048589,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,-18.594722979286278,4.473733133074714,-18.594722979286278,2.3629350798934308,-18.594722979286278,-16.421013493540144,-14.363093039975777,-18.594722979286278,-18.594722979286278,2.3629350798934308,-10.563092076254701,-18.594722979286278,-7.1417148410485725,-18.594722979286278,-16.421013493540144,-2.633427295352029,-16.421013493540144,4.473733133074714,5.439383616671514,-20.893765999156127,2.3629350798934308,-7.141714841048589,1.574002111420417e-14,-4.0584464125074,2.3629350798934308,1.2140442047582867,-1.574002111420417e-14,-2.633427295352013,-2.6334272953519813,-4.058446412507479,0.0,1.574002111420417e-14,1.574002111420417e-14,1.574002111420417e-14,1.2140442047583027,1.574002111420417e-14,1.574002111420417e-14,1.574002111420417e-14,1.574002111420417e-14,1.574002111420417e-14,1.574002111420417e-14,1.574002111420417e-14,1.574002111420417e-14,1.574002111420417e-14,-1.2816012826268945,1.574002111420417e-14,1.574002111420417e-14,1.574002111420417e-14,-3.148004222840834e-14,2.3629350798934308,5.439383616671514,-1.2816012826268945,-10.563092076254717,1.2140442047583027,5.439383616671514,-3.148004222840834e-14,-4.058446412507416,2.3629350798934308,3.4488434041830898,3.448843404183105,8.739709050209969,7.1992723468027044,2.3629350798933992,4.473733133074714,4.473733133074714,7.1992723468027044,6.347408571019265,7.996303933059107,7.1992723468027044,7.1992723468027044,7.1992723468027044,7.1992723468027044,7.1992723468027044,7.1992723468027044,7.1992723468027044,7.996303933059107,6.347408571019265,-3.799186015377893
"Marketing Stderr (Base: 0.030, +-3.9%)",-0.45235927828612826,0.4414245065455562,-0.45235927828612826,0.0,1.1715435369107074e-14,1.1715435369107074e-14,0.4414245065455562,0.4414245065455562,0.4414245065455562,0.4414245065455562,1.1715435369107074e-14,0.4414245065455562,0.4414245065455562,0.4414245065455562,0.4414245065455562,0.4414245065455562,0.4414245065455562,0.4414245065455562,1.7014956064938358,0.4414245065455562,0.4414245065455562,-0.45235927828611655,0.0,2.1005586965908,-0.45235927828612826,1.7014956064938591,1.1715435369107074e-14,2.867980595340413,-0.45235927828611655,0.8720577958622211,-6.197972996805997,-1.3904877292813904,-2.883654352060851,-1.1715435369107074e-14,-0.9158030931146366,-0.9158030931146248,-2.883654352060851,-2.883654352060851,-5.042685432061654,-9.99051697907708,-3.4050076543782892,-2.883654352060851,-2.3742392196981412,-3.405007654378219,-3.405007654378219,-3.405007654378219,-3.938493502053199,0.44142450654549764,-3.405007654378219,-3.405007654378219,-3.405007654378219,-3.405007654378219,-3.405007654378219,-3.405007654378219,-3.405007654378219,-3.405007654378219,-3.405007654378219,-3.405007654378219,-3.405007654378219,-2.883654352060851,-3.405007654378219,-2.3742392196981412,-3.405007654378219,-0.45235927828610484,-3.405007654378219,-1.8765763233921322,-4.484315187384178,-3.405007654378219,-5.613826940333176,-1.390487729281414,-6.795368113328126,-3.405007654378219,-4.484315187384178,-3.405007654378219,-3.405007654378219,-0.45235927828610484,-3.405007654378219,0.44142450654550935,-2.3742392196981412,-5.042685432061735,-3.4050076543782546,-4.484315187384249,-2.883654352060851,-6.795368113328126,-3.938493502053199,-0.9158030931146482,-4.4843151873841665,-12.815050154921853,-6.795368113328079,-4.4843151873841665,-3.938493502053199,-3.4050076543782546,-2.883654352060851,-2.883654352060851,-4.4843151873841665,-3.4050076543782546,-2.3742392196981412,-3.4050076543782546,-3.4050076543782546,-3.4050076543782546,-3.4050076543782546,-3.4050076543782546,-3.4050076543782546,-3.4050076543782546,-3.4050076543782546,-3.4050076543782546,-2.883654352060851,-3.4050076543782546,-3.4050076543782546,-6.197972996805997,-8.669676493633336,-10.673266320226361,-4.484315187384155,-12.815050154921911,-2.883654352060839,-8.669676493633231,-6.197972996805951,-3.9384935020532224,-5.042685432061677,-7.40626872992051,-12.085157266848862,-14.32477088815229,-12.08515726684885,-2.3430870738214147e-14,-6.79536811332809,-10.67326632022635,-12.085157266848862,-17.556964799397065,-12.085157266848862,-12.085157266848862,-12.085157266848862,-12.085157266848862,-12.085157266848862,-12.085157266848862,-12.085157266848862,-10.67326632022635,-10.67326632022635,-3.854291582907952
"College Biology (Base: 0.257, +-4.0%)",-8.108108108108102,0.0,2.702702702702715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.702702702702715,-2.7027027027026933,0.0,0.0,-8.108108108108102,-2.7027027027026933,-5.405405405405397,0.0,0.0,5.405405405405409,5.405405405405409,-16.216216216216203,-10.810810810810805,2.702702702702715,5.405405405405409,-8.108108108108102,-2.7027027027026933,5.405405405405409,-2.7027027027026933,8.108108108108123,0.0,-18.91891891891891,-16.216216216216203,-10.810810810810805,13.51351351351353,-5.405405405405397,-10.810810810810805,-13.513513513513509,-2.7027027027026933,-10.810810810810805,-13.513513513513509,-13.513513513513509,-13.513513513513509,-13.513513513513509,-13.513513513513509,-13.513513513513509,-13.513513513513509,-13.513513513513509,-13.513513513513509,-13.513513513513509,-13.513513513513509,-16.216216216216203,-13.513513513513509,-8.108108108108102,-13.513513513513509,-2.7027027027026933,-13.513513513513509,-13.513513513513509,-13.513513513513509,-13.513513513513509,-10.810810810810805,-5.405405405405397,-10.810810810810805,-10.810810810810805,-8.108108108108102,-13.513513513513509,-13.513513513513509,-5.405405405405397,-13.513513513513509,-16.216216216216203,-10.810810810810805,-27.027027027027017,-2.7027027027026933,-2.7027027027026933,0.0,-10.810810810810805,13.51351351351353,-18.91891891891891,2.702702702702715,-2.7027027027026933,-10.810810810810805,-8.108108108108102,5.405405405405409,0.0,0.0,0.0,-2.7027027027026933,2.702702702702715,-2.7027027027026933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.702702702702715,-2.7027027027026933,-13.513513513513509,2.702702702702715,-5.405405405405397,-2.7027027027026933,0.0,0.0,8.108108108108123,13.51351351351353,10.810810810810818,-5.405405405405397,0.0,-2.7027027027026933,5.405405405405409,-8.108108108108102,-2.7027027027026933,-27.027027027027017,5.405405405405409,0.0,5.405405405405409,-5.405405405405397,2.702702702702715,2.702702702702715,2.702702702702715,2.702702702702715,2.702702702702715,2.702702702702715,2.702702702702715,2.702702702702715,-2.7027027027026933,-4.004734661668962
"Business Ethics Stderr (Base: 0.046, +-5.2%)",-5.508881747693155,0.0,0.9242997781717925,-5.508881747693155,1.7934416448562724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7934416448562422,0.0,1.7934416448562724,2.6088272448887073,1.7934416448562573,2.6088272448887224,1.7934416448562724,1.7934416448562422,-0.9810023037906981,-6.802820398285098,0.9242997781717925,-8.166817906960587,1.7934416448562422,1.7934416448562724,-5.508881747693155,-11.118055826844023,-2.0204102886728745,0.0,-2.0204102886729047,-3.1201038103657828,-3.1201038103657672,-11.118055826844023,-5.508881747693155,-3.1201038103657526,-4.282160691411565,-6.802820398285083,-4.28216069141152,-4.28216069141152,5.920005754567557,-11.118055826844039,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-5.508881747693155,-4.28216069141152,-4.282160691411581,-4.28216069141152,-2.0204102886728745,-3.1201038103657672,-4.28216069141152,-4.28216069141152,-0.9810023037906981,-5.508881747693155,-4.28216069141152,-9.60404560253487,-3.1201038103657526,-5.508881747693155,0.0,-4.28216069141152,-6.802820398285098,-6.802820398285098,-3.1201038103657672,-14.392924190979237,0.0,-14.392924190979251,-14.392924190979251,-6.802820398285052,-4.282160691411565,-8.166817906960587,-6.802820398285067,-4.28216069141152,-8.166817906960556,-9.6040456025349,-9.6040456025349,-9.604045602534885,-6.802820398285098,-9.604045602534885,-8.166817906960556,-9.604045602534885,-8.166817906960572,-8.166817906960572,-8.166817906960572,-8.166817906960572,-9.604045602534885,-8.166817906960572,-8.166817906960572,-8.166817906960572,-8.166817906960572,-5.508881747693155,-8.166817906960572,-12.712843905603071,-8.166817906960572,-3.1201038103657672,-4.28216069141152,-6.802820398285098,-14.392924190979251,-14.392924190979267,-0.9810023037906981,-4.28216069141149,-4.282160691411535,-11.118055826844023,-9.604045602534885,-9.604045602534885,-9.604045602534885,-8.166817906960587,-8.166817906960603,-9.604045602534885,-11.118055826844039,-11.118055826844039,-2.02041028867292,-11.118055826844039,-11.118055826844039,-11.118055826844039,-11.118055826844039,-11.118055826844039,-11.118055826844039,-11.118055826844039,-14.392924190979267,-5.508881747693155,-5.177761189735993
"Medical Genetics Stderr (Base: 0.046, +-5.4%)",0.9242997781717925,0.0,0.0,0.0,-0.9810023037907281,-0.9810023037906981,0.0,0.0,0.0,0.0,0.9242997781717925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9810023037906981,0.0,0.9242997781717925,-3.1201038103657672,0.9242997781717925,-2.0204102886728896,-4.282160691411565,-4.28216069141155,-2.0204102886728896,0.0,0.9242997781717925,1.7934416448562422,-4.282160691411535,-2.02041028867292,-4.282160691411565,-5.508881747693155,-4.28216069141155,-6.802820398285067,-4.28216069141155,0.9242997781717925,0.9242997781717925,-9.6040456025349,-6.802820398285098,-4.282160691411535,-8.166817906960587,-4.28216069141155,-4.28216069141155,-5.508881747693155,-4.28216069141152,-4.282160691411565,-4.28216069141155,-4.28216069141155,-4.28216069141155,-4.28216069141155,-4.28216069141155,-4.28216069141155,-4.28216069141155,-4.28216069141155,-4.28216069141155,-4.28216069141155,-4.28216069141155,-6.802820398285111,-4.28216069141155,-4.28216069141155,-4.28216069141155,-4.282160691411565,-4.28216069141155,-4.282160691411565,-5.508881747693155,-4.28216069141155,-0.9810023037906981,1.7934416448562573,-4.28216069141155,-4.28216069141155,-5.508881747693155,-8.166817906960587,-5.508881747693155,-12.712843905603103,-4.28216069141155,0.9242997781717925,-8.166817906960572,-4.28216069141155,-12.712843905603103,-3.1201038103657974,-9.604045602534885,-0.9810023037906981,-11.118055826844039,-11.118055826844039,-11.118055826844039,-3.1201038103657672,0.0,-14.392924190979267,-11.118055826844039,-12.712843905603103,-12.712843905603103,-12.712843905603103,-14.392924190979267,-12.712843905603103,-12.712843905603103,-12.712843905603103,-12.712843905603103,-12.712843905603103,-12.712843905603103,-11.118055826844039,-12.712843905603103,-12.712843905603103,-12.712843905603103,-12.712843905603103,-12.712843905603103,-12.712843905603103,-3.1201038103657672,-11.118055826844039,-14.392924190979222,-5.508881747693155,-9.60404560253487,-8.166817906960617,-2.0204102886728594,-11.118055826844023,-3.1201038103657828,-4.282160691411565,-4.282160691411535,-5.508881747693155,-8.166817906960587,-0.9810023037907281,-9.604045602534885,-8.166817906960587,-6.802820398285098,-6.802820398285083,-8.166817906960617,-3.1201038103657526,-6.802820398285083,-6.802820398285083,-6.802820398285083,-6.802820398285083,-6.802820398285083,-6.802820398285083,-5.508881747693155,-8.166817906960603,-3.1201038103657828,-5.361160862181882
"Us Foreign Policy Stderr (Base: 0.046, +-6.0%)",-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-3.1201038103657526,0.0,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-4.282160691411535,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,-2.0204102886728896,0.0,-2.0204102886728745,-3.1201038103657672,-8.166817906960587,-6.802820398285098,2.6088272448887375,-2.0204102886728745,-5.508881747693155,-2.0204102886729047,-5.508881747693155,-5.508881747693155,-5.508881747693155,-8.166817906960572,-11.118055826844039,2.6088272448887224,-12.712843905603085,-9.60404560253487,0.9242997781717925,-11.118055826844023,-0.9810023037906981,-6.802820398285052,-9.60404560253487,-6.802820398285083,-12.712843905603116,-11.118055826844023,-11.118055826844023,-1.506600811723184e-14,-8.16681790696054,-11.118055826844023,-12.71284390560313,-11.118055826844023,-11.118055826844023,-11.118055826844023,-11.118055826844023,-11.118055826844023,-11.118055826844023,-11.118055826844023,-11.118055826844023,-11.118055826844023,-11.118055826844023,-11.118055826844023,-4.28216069141155,-11.118055826844023,0.9242997781717925,-11.118055826844023,-11.118055826844039,-6.802820398285052,-11.118055826844023,-14.392924190979267,-2.0204102886728745,-9.60404560253487,-11.118055826844023,-0.9810023037907132,-11.118055826844023,-9.60404560253487,-2.0204102886728896,-11.118055826844023,-5.508881747693155,-4.282160691411535,-11.118055826844039,-5.508881747693155,-12.71284390560313,-6.802820398285083,-12.712843905603116,-6.802820398285083,-4.282160691411535,-4.28216069141152,-5.508881747693155,-0.9810023037906981,-4.28216069141152,-8.166817906960572,-5.508881747693155,-3.1201038103657672,-8.166817906960587,-5.508881747693155,-5.508881747693155,-5.508881747693155,-5.508881747693155,-5.508881747693155,-5.508881747693155,-5.508881747693155,-5.508881747693155,-5.508881747693155,-6.802820398285083,-5.508881747693155,-5.508881747693155,-6.802820398285083,-3.1201038103657672,-12.712843905603103,-5.508881747693155,-6.802820398285098,5.920005754567527,-9.604045602534885,0.9242997781717925,-8.166817906960603,-14.392924190979237,-12.712843905603116,-2.0204102886728896,-6.802820398285083,-4.28216069141152,-3.1201038103657828,-2.0204102886728896,-9.604045602534885,-8.166817906960603,-3.1201038103657828,-4.28216069141152,-4.28216069141152,-3.1201038103657672,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-4.28216069141152,-3.1201038103657828,-6.802820398285098,-5.508881747693155,-5.960833362969507
"Human Aging Stderr (Base: 0.031, +-6.6%)",-2.0756975979214936,0.38208983138837666,0.0,0.0,0.38208983138837666,0.38208983138837666,0.0,0.0,0.0,0.0,-1.2118243844103167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.985749985466687,0.0,0.0,-0.3929288280647248,-2.9857499854667093,1.1142405195943,-2.985749985466687,-1.638066163727541,2.453560339032856,1.1142405195943,-0.796825447620678,4.885335995152516,3.631538627578896,-3.4584988830787866,4.41245512061172,-1.2118243844103278,-3.4584988830787644,-5.471833670106985,5.718827974184943,-10.776772566077176,4.412455120611698,-3.9432940586524863,2.762950958192544,4.412455120611698,-2.524872094343415,4.1617645905365865,4.412455120611698,4.412455120611698,-6.006734850004024,-3.9432940586525085,4.412455120611698,4.412455120611698,4.412455120611698,4.412455120611698,4.412455120611698,4.412455120611698,4.412455120611698,4.412455120611698,4.412455120611698,4.412455120611698,4.412455120611698,4.885335995152516,4.412455120611698,-8.279236741627468,4.412455120611698,-12.809169654380756,4.412455120611698,4.412455120611698,0.38208983138837666,4.653623694456688,4.161764590536609,-0.796825447620678,2.762950958192544,4.412455120611698,-6.006734850004036,4.1617645905365865,4.1617645905365865,-6.55468902191578,4.1617645905365865,-4.440318852224701,-13.518836752512007,3.9014831813429574,-13.518836752511984,-3.4584988830787533,-13.518836752511984,3.062353648147579,-18.14476124251526,-6.554689021915847,-3.4584988830787533,-0.796825447620678,-20.717503282790833,-13.518836752511973,-12.809169654380744,-13.518836752511984,-12.809169654380756,-13.518836752511984,-13.518836752511984,-13.518836752511984,-13.518836752511984,-13.518836752511984,-13.518836752511984,-13.518836752511984,-13.518836752511984,-14.245263202044296,-13.518836752511984,-13.518836752511984,-13.518836752511984,-13.518836752511984,-13.518836752511984,-12.809169654380756,-8.2792367416275,-12.809169654380756,-18.981737139703682,-23.48632973974729,-7.690691675425568,-18.98173713970364,-6.006734850004024,-2.524872094343426,2.4535603390328338,-25.451874811047727,1.4645324922699658,-11.438511445990619,-30.844766562044633,-22.540333075851464,-21.61766238703234,-3.4584988830787977,-35.74385989949092,-33.221382512802684,-33.221382512802684,-25.45187481104765,-33.221382512802684,-33.221382512802684,-33.221382512802684,-33.221382512802684,-33.221382512802684,-33.221382512802684,-33.221382512802684,-29.706497664519045,-19.83909738455266,-6.626864630565938
"Machine Learning Stderr (Base: 0.044, +-6.8%)",-0.8009815118279263,0.0,1.4733758733379467,1.4733758733379467,0.0,-0.8009815118279263,0.0,0.0,0.0,0.0,0.7577966249014974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.459355024677792,0.0,0.0,1.4733758733379467,0.0,-10.164033218071317,-3.474075117629485,2.147624990893146,-1.6462029825228566,-0.8009815118279263,-2.5368153802924334,1.4733758733379467,1.473375873337931,2.147624990893146,-2.5368153802924334,-5.494157006427431,-5.494157006427447,-12.84756280038394,-6.580126700617238,-8.912975615998324,-0.8009815118279106,-7.719070527322028,-11.474666372401854,-4.459355024677807,-4.459355024677792,-3.474075117629517,-2.5368153802924334,-3.474075117629501,-7.719070527322075,-10.164033218071317,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-2.5368153802924334,-11.47466637240187,-2.5368153802924334,-4.459355024677807,-2.5368153802924334,-1.6462029825228093,-3.474075117629532,-2.5368153802924334,-3.474075117629501,-7.719070527322043,-4.459355024677792,-2.5368153802924334,-7.719070527322028,-2.5368153802924334,0.0,-3.474075117629532,0.0,-22.588251216487166,-7.719070527322043,-4.459355024677792,-8.91297561599831,-5.494157006427447,-7.719070527322028,-7.719070527322028,-10.164033218071317,0.0,-7.719070527322043,-7.719070527322028,-11.47466637240187,-7.719070527322043,-8.91297561599831,-7.719070527322028,-6.580126700617238,-7.719070527322028,-8.91297561599831,-6.580126700617238,-7.719070527322028,-7.719070527322028,-7.719070527322028,-7.719070527322028,-7.719070527322028,-7.719070527322028,-7.719070527322028,-10.164033218071317,-7.719070527322028,-7.719070527322028,-6.580126700617238,-6.580126700617238,-12.84756280038394,-7.719070527322028,-19.027249825191337,-17.37156508786047,-5.494157006427447,-12.84756280038394,-17.37156508786047,-0.8009815118279263,-8.91297561599831,-7.719070527322105,-17.37156508786047,-15.792464167931541,-20.764319051099328,-20.764319051099328,-14.28571428571428,-8.912975615998356,-22.588251216487212,-20.764319051099328,-20.764319051099328,-19.02724982519132,-20.764319051099328,-20.764319051099328,-20.764319051099328,-20.764319051099328,-20.764319051099328,-20.764319051099328,-20.764319051099328,-22.588251216487212,-20.764319051099328,-6.806216093174391
"College Computer Science (Base: 0.260, +-7.2%)",-11.538461538461538,0.0,-11.538461538461538,-3.8461538461538494,0.0,0.0,0.0,0.0,0.0,0.0,-3.8461538461538494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.692307692307699,-3.8461538461538494,0.0,0.0,7.692307692307699,-3.8461538461538494,3.8461538461538494,-15.384615384615389,3.8461538461538494,-3.8461538461538494,-7.692307692307699,-3.8461538461538494,-15.384615384615389,0.0,-23.076923076923077,-11.538461538461538,3.8461538461538494,11.538461538461526,-30.769230769230777,30.769230769230777,-42.307692307692314,-57.6923076923077,-38.46153846153847,-42.307692307692314,11.538461538461526,-46.15384615384615,-42.307692307692314,-42.307692307692314,-11.538461538461538,-19.230769230769237,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,-42.307692307692314,15.384615384615378,-42.307692307692314,7.692307692307699,-42.307692307692314,-38.46153846153847,-34.61538461538461,-42.307692307692314,-42.307692307692314,7.692307692307699,-26.923076923076927,-42.307692307692314,-19.230769230769237,-42.307692307692314,-38.46153846153847,-7.692307692307699,-38.46153846153847,15.384615384615378,19.230769230769226,-46.15384615384615,7.692307692307699,-19.230769230769237,0.0,-11.538461538461538,7.692307692307699,3.8461538461538494,0.0,-7.692307692307699,-7.692307692307699,-11.538461538461538,0.0,0.0,0.0,0.0,3.8461538461538494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8461538461538494,0.0,0.0,0.0,0.0,7.692307692307699,19.230769230769226,-3.8461538461538494,-26.923076923076927,3.8461538461538494,19.230769230769226,0.0,-11.538461538461538,7.692307692307699,11.538461538461526,11.538461538461526,34.615384615384606,26.923076923076927,7.692307692307699,15.384615384615378,15.384615384615378,26.923076923076927,23.076923076923077,30.769230769230777,26.923076923076927,26.923076923076927,26.923076923076927,26.923076923076927,26.923076923076927,26.923076923076927,26.923076923076927,30.769230769230777,23.076923076923077,-7.243121841661989
